id_mpio,entidad,mpio,clasificacion_2000,grado_idh_2005,idh_2000,clasificacion_2005,idh_2005,tasa_moralidad_infantil_2000,tasa_mortalidad_infantil_2005,tasa_alfabetizacion_2000,tasa_alfabetizacion_2005,tasa_asistencia_escolar_2000,tasa_asistencia_escolar_2005,usd_ppc_2000,usd_ppc_2005,indice_salud_2000,indice_salud_2005,indice_educacion_2000,indice_educacion_2005,indice_ingreso_2000,indice_ingreso_2005
20081,Oaxaca,San Agustín Atenango,2081,medio,0.6248,2026,0.6917,34.16441,21.42302,65.16621,68.46276,58.81126,53.55451,2149.149419,3610.85154,0.7321233,0.8416431,0.6304789,0.6349334,0.5120046,0.5986063
20117,Oaxaca,San Bartolomé Loxicha,2155,medio,0.6090,2027,0.6916,38.94463,25.04885,71.0508,76.44202,67.80822,64,1366.398961,2562.932012,0.6910348,0.8104771,0.6996994,0.7229468,0.4364148,0.541393
13032,Hidalgo,Jaltocán,1951,medio,0.6442,2028,0.6915,34.77,21.98395,59.91247,64.6111,67.17077,69.56734,3277.057757,3138.945652,0.7269179,0.836822,0.623319,0.6626318,0.5824171,0.5752303
20415,Oaxaca,Santa María Ipalapa,1847,medio,0.6572,2029,0.6914,31.68427,28.53431,74.16602,70.43104,64.38864,71.15384,2112.18869,3373.471735,0.7534416,0.7805176,0.7090689,0.7067197,0.5091092,0.5872567
20232,Oaxaca,San Lucas Ojitlán,2042,medio,0.6311,2030,0.6912,39.69812,24.88762,75.27707,77.17863,57.74589,59.23524,2182.046535,2697.455991,0.6845579,0.8118629,0.6943334,0.711975,0.51454,0.5499313
20131,Oaxaca,San Dionisio Ocotepec,2108,medio,0.6187,2031,0.6912,37.05471,23.80183,66.48496,70.82057,55.53805,57.2784,2263.50364,3417.050236,0.7072795,0.8211962,0.6283599,0.6630651,0.5206572,0.5893989
08047,Chihuahua,Moris,1248,medio,0.7121,2032,0.6912,39.30388,34.53217,82.3805,85.69326,50.138,53.47932,8043.460508,3535.924015,0.6879464,0.7289621,0.71633,0.7495528,0.7322825,0.5951065
20469,Oaxaca,Santiago Juxtlahuaca,1969,medio,0.6415,2033,0.6911,33.70555,23.56297,64.32921,69.50387,62.32898,62.46588,2728.80114,3203.460669,0.7360678,0.8232492,0.6366246,0.6715787,0.5518596,0.5786259
22003,Querétaro,Arroyo Seco,1336,medio,0.7057,2034,0.6909,32.56984,24.48313,80.19762,81.08246,62.59173,68.28073,4309.612396,1877.897087,0.7458298,0.8153397,0.7432899,0.7681521,0.6281324,0.4894859
21111,Puebla,Pantepec,1963,medio,0.6424,2035,0.6909,40.88734,26.4431,65.19337,68.97773,67.64177,75.66617,3488.875847,2903.746379,0.6743357,0.7984925,0.660095,0.7120721,0.5928708,0.5622309
20011,Oaxaca,Calihualá,2106,medio,0.6188,2036,0.6909,36.02834,30.26081,63.56383,71.07692,62.61683,65.46276,2098.376041,3984.921603,0.7161019,0.7656773,0.6324816,0.6920553,0.5080141,0.6150588
11006,Guanajuato,Atarjea,2170,medio,0.6048,2037,0.6908,39.19477,30.37433,70.66532,79.61319,67.13129,65.73296,1320.113518,2832.564016,0.6888846,0.7647012,0.6948732,0.7498645,0.4306631,0.5580885
04010,Campeche,Calakmul,1882,medio,0.6528,2038,0.6907,42.25093,33.48575,74.17119,77.84057,59.47671,66.38423,3709.76438,3517.096493,0.6626149,0.7379568,0.6927303,0.7402179,0.6031169,0.5942155
13047,Hidalgo,Pacula,1877,medio,0.6531,2039,0.6906,36.8945,27.33919,73.72752,75.5102,63.44227,62.6092,2663.720446,3023.556868,0.7086567,0.7907905,0.7029911,0.7120987,0.5478308,0.5689793
21083,Puebla,Ixtacamaxtitlán,1677,medio,0.6749,2040,0.6905,35.1614,31.54266,73.15732,76.12924,63.75639,67.28007,3667.086885,3331.475188,0.7235539,0.7546589,0.7002368,0.7317951,0.6011857,0.5851658
20393,Oaxaca,Santa Lucía Ocotlán,,medio,,2041,0.6904,40.0984,24.73402,68.1798,72.31848,47.30424,53.17516,,3612.006777,0.681117,0.8131832,0.6122128,0.6593738,,0.5986598
21092,Puebla,Juan N. Méndez,1935,medio,0.6465,2042,0.6902,40.36969,32.88597,72.52897,76.33685,59.36784,65.59922,3216.58128,3639.835037,0.6787853,0.7431124,0.6814193,0.7275764,0.5793082,0.5999407
16008,Michoacán,Aquila,2033,medio,0.6330,2043,0.6901,41.22539,34.09149,78.38489,78.79949,59.03775,59.40709,2101.532827,3967.074664,0.6714302,0.7327504,0.7193584,0.7233536,0.5082651,0.6143095
20065,Oaxaca,Ixpantepec Nieves,2184,medio,0.6008,2044,0.6900,34.23647,21.59168,58.60547,64.24975,55.57029,54.43038,1941.693798,4111.784798,0.7315038,0.8401937,0.5759374,0.6097662,0.4950619,0.6202894
15066,México,Otzoloapan,1721,medio,0.6713,2045,0.6897,31.83573,36.44116,75.67669,79.08054,63.64041,64.40922,2622.985948,3975.112144,0.7521398,0.7125535,0.716646,0.741901,0.5452588,0.6146474
07116,Chiapas,Marqués de Comillas,2280,medio,0.5775,2046,0.6896,45.88803,27.61337,69.37594,73.18223,52.21932,64.06363,1619.621851,3213.172601,0.6313521,0.7884338,0.6365707,0.7014269,0.4647908,0.5791312
21216,Puebla,Zoquiapan,1906,medio,0.6500,2047,0.6895,40.08603,27.61962,62.29508,62.98544,68.26844,73.21937,4260.26429,4012.835094,0.6812236,0.78838,0.642862,0.6639675,0.6262102,0.6162238
20501,Oaxaca,Santiago Yucuyachi,1929,medio,0.6467,2048,0.6894,31.55835,26.19168,66.84073,67.35849,57.45721,61.66008,2677.061486,3939.989457,0.7545242,0.8006541,0.6371289,0.6545902,0.5486646,0.6131662
21199,Puebla,Xiutetelco,1886,medio,0.6521,2049,0.6894,32.86444,29.1358,70.3953,75.72703,49.19603,52.6032,3225.854923,3932.624607,0.7432973,0.7753471,0.6332887,0.6801909,0.5797886,0.6128538
30188,Veracruz,Totutla,1647,medio,0.6781,2050,0.6891,32.9506,30.22689,77.56654,78.40177,49.8565,59.70398,3834.036608,3226.498353,0.742557,0.7659688,0.6832986,0.7216917,0.6086164,0.5798219
20218,Oaxaca,San Juan Teita,2075,medio,0.6258,2051,0.6890,32.55275,22.562,68.55524,64.06685,69.16667,66.31016,1429.484506,3372.899426,0.7459763,0.8318529,0.6875905,0.6481462,0.4439481,0.5872284
16096,Michoacán,Tumbiscatío,2085,medio,0.6240,2052,0.6889,38.95711,29.33563,68.53806,71.03476,54.62674,58.80399,2576.413631,4198.63804,0.6909272,0.7736298,0.6390095,0.6695784,0.5422686,0.6237782
07080,Chiapas,Siltepec,2092,medio,0.6233,2053,0.6888,38.41592,34.46439,74.25531,77.15111,54.77923,62.49114,1962.495366,3968.161157,0.6955792,0.7295446,0.6776328,0.7226446,0.4968404,0.6143553
20384,Oaxaca,Santa Cruz Xitla,1821,medio,0.6605,2054,0.6888,37.44664,26.03432,68.70027,71.60439,55.44668,58.08601,4489.6479,3501.914928,0.7039109,0.8020066,0.6428241,0.6709827,0.6349632,0.5934935
20485,Oaxaca,Santiago Tapextla,2240,medio,0.5846,2055,0.6886,42.55063,27.20968,58.81226,62.99797,64.48413,72.76012,1849.094449,3900.426901,0.6600389,0.7919033,0.6070288,0.6625202,0.4869062,0.6114817
22015,Querétaro,San Joaquín,1805,medio,0.6621,2056,0.6886,34.47723,30.18966,76.11628,75.59322,62.01953,65.63077,2586.097815,3169.217404,0.7294345,0.766289,0.7141736,0.722724,0.5428948,0.5768322
07041,Chiapas,La Independencia,1922,medio,0.6481,2057,0.6884,33.49849,28.42077,77.96015,77.95587,43.19726,46.07024,2584.272089,3882.830906,0.7378476,0.7814937,0.6637251,0.6732733,0.5427769,0.6107271
20032,Oaxaca,Fresnillo de Trujano,1868,medio,0.6539,2058,0.6883,34.20976,22.3789,70.32458,62.41007,70.74689,60.98266,2330.171554,3919.313107,0.7317334,0.8334268,0.7046534,0.6193427,0.5255021,0.6122879
21088,Puebla,Jonotla,1912,medio,0.6489,2059,0.6883,41.80783,32.65109,71.20908,74.4409,64.94062,70.47015,3415.743403,3403.778697,0.6664236,0.7451315,0.691196,0.7311732,0.5893351,0.5887494
13025,Hidalgo,Huautla,1520,medio,0.6896,2060,0.6883,34.00648,24.2517,71.64446,74.57128,76.28986,75.88602,3720.702524,1970.826645,0.7334809,0.8173291,0.7319292,0.7500953,0.6036083,0.4975475
20468,Oaxaca,Santiago Jocotepec,2225,medio,0.5892,2061,0.6882,40.96529,26.18696,70.67308,71.59125,60.34822,64.57708,1252.524725,3072.615342,0.6736655,0.8006945,0.6723146,0.6925319,0.4218912,0.5716656
20436,Oaxaca,Santa María Texcatitlán,2255,medio,0.5822,2062,0.6882,36.9781,24.43804,59.43662,65.21739,61.93078,64.79592,1364.916133,3603.255867,0.7079378,0.8157275,0.6026801,0.650769,0.4362336,0.5982549
13046,Hidalgo,San Felipe Orizatlán,1915,medio,0.6489,2063,0.6878,37.507,23.63365,64.53076,69.40798,71.93046,70.56746,3107.098964,2589.268578,0.7033919,0.8226416,0.6699733,0.6979447,0.5735283,0.5430993
20202,Oaxaca,San Juan Lachao,2104,medio,0.6198,2064,0.6877,34.81374,25.57325,72.11457,73.28976,58.63434,62.38889,1543.248316,2876.781614,0.7265419,0.8059695,0.6762117,0.6965613,0.4567288,0.5606738
21215,Puebla,Zongozotla,1839,medio,0.6585,2065,0.6876,32.50009,25.3788,67.4964,69.65955,54.43787,60.70234,3595.555533,3401.15021,0.7464293,0.8076408,0.6314355,0.6667382,0.5978978,0.5886205
30177,Veracruz,Tlacolulan,2047,medio,0.6297,2066,0.6874,39.73484,36.22178,74.73875,80.83407,58.84945,61.08513,2130.747866,3762.556534,0.6842422,0.7144389,0.6944231,0.7425109,0.5105693,0.6054753
31081,Yucatán,Tekom,1948,medio,0.6446,2067,0.6874,36.621,25.47066,73.848,70.35097,63.42083,60.17988,2244.618049,3344.809603,0.7110078,0.8068513,0.7037228,0.6696061,0.5192587,0.5858325
15007,México,Amanalco,1782,medio,0.6643,2068,0.6872,34.40408,37.71461,76.85613,82.65523,62.96578,64.03202,2554.430881,3550.382649,0.7300631,0.7016074,0.7222601,0.7644749,0.5408385,0.5957876
30165,Veracruz,Tepatlaxco,1934,medio,0.6466,2069,0.6871,37.959,29.19545,80.04972,81.92479,54.54546,60.35466,2321.124167,2530.446474,0.6995068,0.7748348,0.715483,0.7473475,0.5248528,0.539264
20104,Oaxaca,San Antonino el Alto,1878,medio,0.6530,2070,0.6871,34.06928,31.9905,77.97619,79.7486,70.08149,70,1700.012163,2627.868157,0.732941,0.7508093,0.7534462,0.7649907,0.4728761,0.5455691
20248,Oaxaca,San Mateo del Mar,2121,medio,0.6168,2071,0.6871,41.67414,29.46183,68.81394,70.95207,60.1686,68.80015,2304.525462,3357.431985,0.6675728,0.7725452,0.6593216,0.7023476,0.5236549,0.5864612
31092,Yucatán,Tixcacalcupul,2107,medio,0.6188,2072,0.6868,38.82761,31.428,72.03336,76.42555,57.30659,61.54708,1919.775898,3434.002943,0.6920405,0.7556447,0.6712443,0.7146606,0.4931672,0.5902249
16021,Michoacán,Charapan,1883,medio,0.6525,2073,0.6868,35.44459,27.26996,67.50266,70.73581,54.78842,59.49285,3724.740198,3623.078782,0.7211193,0.7913854,0.6326458,0.6698816,0.6037893,0.5991706
12036,Guerrero,Igualapa,1977,medio,0.6408,2074,0.6868,35.84858,33.17526,68.05379,72.51037,69.53464,72.95099,2247.65324,3496.52829,0.7176471,0.740626,0.685474,0.7265725,0.5194843,0.5932365
31090,Yucatán,Timucuy,2063,medio,0.6270,2075,0.6867,35.84701,27.27245,70.23498,73.49287,53.86973,55.55118,2199.05506,3505.764322,0.7176605,0.7913638,0.647799,0.675123,0.5158359,0.5936768
20372,Oaxaca,Santa Catarina Yosonotú,2234,medio,0.5877,2076,0.6862,38.60711,25.49986,56.68733,68.32579,75.2394,67.46348,1402.226335,3074.51447,0.6939357,0.8066002,0.6287135,0.6803836,0.4407347,0.5717688
21007,Puebla,Ahuatlán,1884,medio,0.6524,2077,0.6861,37.8138,26.46131,71.20192,74.70265,63.49391,61.89207,3048.586381,2794.397302,0.7007549,0.7983362,0.6863258,0.7043246,0.5703552,0.5558243
30209,Veracruz,Tatahuicapan de Juárez,2072,medio,0.6262,2078,0.6860,36.21692,25.14427,65.83382,66.93581,54.39532,67.14336,2604.192589,3201.357823,0.7144809,0.8096569,0.6202099,0.6700499,0.5440586,0.5785164
08051,Chihuahua,Ocampo,1432,medio,0.6978,2079,0.6860,37.58928,38.61352,84.55231,86.56962,53.0094,53.97951,4924.453162,3798.480957,0.7026849,0.6938809,0.74038,0.7570625,0.6503916,0.6070613
15086,México,Temascaltepec,1652,medio,0.6774,2080,0.6858,35.79215,37.64321,83.23118,84.58795,59.81272,61.8781,2865.884794,3330.757287,0.7181318,0.7022212,0.7542503,0.77018,0.5600404,0.5851299
20155,Oaxaca,San Ildefonso Sola,2180,medio,0.6019,2081,0.6857,42.17602,32.73521,74.24893,76.03486,51.9685,56.52174,1713.856156,4042.430582,0.6632589,0.7444081,0.6682212,0.6953048,0.4742298,0.6174502
13071,Hidalgo,Tlahuiltepa,1858,medio,0.6556,2082,0.6856,33.56546,26.00638,75.26106,75.4745,57.36684,61.05984,2493.482254,2667.415063,0.7372717,0.8022464,0.6929632,0.7066962,0.5368079,0.5480621
18019,Nayarit,La Yesca,1705,medio,0.6728,2083,0.6854,38.8765,41.52578,81.5299,83.28375,56.9244,57.95957,3505.939134,4603.052512,0.6916204,0.668848,0.7332807,0.7484236,0.5936852,0.6391267
30043,Veracruz,Comapa,1990,medio,0.6398,2084,0.6853,38.7413,27.20957,75.33707,77.11361,52.43744,55.66617,2694.386339,2941.644823,0.6927824,0.7919043,0.6770386,0.6996446,0.5497413,0.5643952
20235,Oaxaca,San Luis Amatlán,2202,medio,0.5963,2085,0.6852,39.9079,27.46419,61.63003,66.83533,57.33418,58.62573,2053.009045,4228.499283,0.6827549,0.7897156,0.6019809,0.6409879,0.5043661,0.6249611
30024,Veracruz,Tlaltetela,1777,medio,0.6652,2086,0.6851,35.23956,33.48017,74.52949,79.44775,48.16436,55.8955,3995.881504,3672.112106,0.7228817,0.7380049,0.6574111,0.71597,0.6155172,0.6014143
21212,Puebla,Zautla,1907,medio,0.6500,2087,0.6840,37.03741,33.20832,71.62188,75.47355,56.88159,61.63344,3144.608583,3713.380132,0.7074281,0.7403417,0.6670845,0.7086018,0.5755312,0.6032795
20233,Oaxaca,San Lucas Quiaviní,2303,medio,0.5695,2088,0.6837,37.32336,25.78263,57.56369,65.60196,49.93123,55.26717,1512.234211,4243.172812,0.7049704,0.8041697,0.5501953,0.6215703,0.4533404,0.6255393
20346,Oaxaca,San Sebastián Nicananduta,1850,medio,0.6571,2089,0.6835,30.78977,26.96463,70.38069,69.04762,57.14286,65.22593,2706.693732,3211.166724,0.7611303,0.79401,0.6596808,0.6777372,0.5505019,0.5790269
12045,Guerrero,Olinalá ,2156,medio,0.6083,2090,0.6830,39.2177,26.62815,61.93083,62.90929,61.94205,61.50888,2216.270747,4300.635682,0.6886873,0.7969022,0.6193457,0.6244249,0.5171375,0.6277844
20198,Oaxaca,San Juan Guichicovi,2226,medio,0.5892,2091,0.6829,38.31699,24.27548,52.78686,57.83073,64.21772,71.12708,2063.82019,3842.809217,0.6964297,0.8171247,0.5659715,0.6226285,0.5052427,0.6089978
07004,Chiapas,Altamirano,2168,medio,0.6049,2092,0.6827,36.50174,23.38314,61.5607,67.68805,52.1182,59.99025,2238.441204,3083.608543,0.7120324,0.8247949,0.584132,0.6512212,0.5187988,0.5722617
32021,Zacatecas,Jiménez del Teul,1800,medio,0.6625,2093,0.6825,36.59175,35.78056,82.25184,86.29864,67.16542,64.26289,2052.067089,2539.379306,0.7112588,0.7182317,0.7722303,0.7895339,0.5042895,0.5398521
21070,Puebla,Huatlatlauca,1888,medio,0.6520,2094,0.6824,36.34957,25.17114,63.29257,63.37565,59.68058,66.23681,4155.842848,3524.425573,0.7133405,0.8094258,0.6208857,0.6432937,0.6220683,0.5945629
30083,Veracruz,Ixhuatlán de Madero,2144,medio,0.6102,2095,0.6823,42.07722,28.12408,69.09684,71.09464,71.66381,76.34977,1641.842567,2460.882114,0.6641079,0.7840436,0.6995249,0.7284635,0.4670651,0.5346113
20119,Oaxaca,San Bartolomé Yucuañe,1972,medio,0.6412,2096,0.6819,30.96935,27.37238,69.50819,64.63878,69.54315,70.5036,1660.701498,3415.17067,0.7595871,0.7905052,0.6951985,0.6659372,0.4689713,0.5893071
11040,Guanajuato,Tierra Blanca,2111,medio,0.6185,2097,0.6818,38.12933,38.53557,76.45385,74.04572,61.3131,63.5767,1425.007199,4777.739021,0.6980426,0.6945505,0.7140693,0.7055605,0.4434245,0.6453435
30146,Veracruz,Sochiapa,1773,medio,0.6653,2098,0.6814,32.78111,30.94236,81.04683,83.73134,52.64624,57.14286,2486.918287,2481.052383,0.7440136,0.7598187,0.7157997,0.7486851,0.536368,0.5359738
16101,Michoacán,Tzitzio,2101,medio,0.6201,2099,0.6814,43.05713,34.70345,73.23439,75.92391,56.5813,61.20882,2365.331237,3789.917556,0.6556851,0.7274902,0.6768336,0.7101888,0.5280017,0.6066846
14056,Jalisco,Santa María del Oro,1893,medio,0.6515,2100,0.6807,37.7758,36.99025,74.32432,76.72811,52.94118,56.1553,3261.330393,4513.507348,0.7010812,0.7078338,0.6719661,0.6987051,0.5816141,0.6358478
20163,Oaxaca,San Jerónimo Tecóatl,2186,medio,0.6002,2101,0.6807,36.86868,25.44487,59.12548,60.08146,67.33746,73.14488,1703.432314,3444.058037,0.7088785,0.8070731,0.618628,0.6443594,0.4732116,0.5907129
21023,Puebla,Atzitzintla,2007,medio,0.6372,2102,0.6807,34.86345,32.82385,70.72691,74.48276,50.75281,56.99261,2617.208836,3911.388803,0.7261146,0.7436463,0.6406888,0.6865271,0.5448908,0.6119502
12065,Guerrero,Tlalixtaquilla de Maldonado,2117,medio,0.6172,2103,0.6805,36.80133,26.55002,65.69201,66.64956,59.80729,66.77548,2061.281286,3174.92373,0.7094575,0.7975739,0.6373044,0.6669154,0.5050372,0.5771325
30027,Veracruz,Benito Juárez,2128,medio,0.6150,2104,0.6803,36.97041,28.39958,67.37991,71.36103,71.81178,73.84204,1470.297365,2505.958456,0.7080039,0.7816755,0.688572,0.7218803,0.4486465,0.5376409
15119,México,Zumpahuacán,1693,medio,0.6737,2105,0.6803,34.90381,39.26972,77.92566,82.02881,59.21328,58.65152,3204.880781,3874.514257,0.7257677,0.68824,0.716882,0.7423638,0.5786999,0.6103692
21029,Puebla,Caxhuacan,2014,medio,0.6359,2106,0.6801,38.25473,30.4266,63.86412,69.20672,69.51741,74.96902,2756.114794,2949.640386,0.6969646,0.7642519,0.6574855,0.7112749,0.5535219,0.5648482
15123,México,Luvianos,,medio,,2107,0.6800,,38.01224,,75.36767,,65.88038,,4084.339941,,0.6990488,,0.7220524,,0.6191717
20323,Oaxaca,San Pedro Ocotepec,2130,medio,0.6147,2108,0.6800,35.27087,23.9473,70.25906,67.70087,68.80616,72.12476,1267.533328,2373.034875,0.7226127,0.8199456,0.6977476,0.691755,0.4238793,0.5285444
21098,Puebla,Molcaxac,,medio,,2109,0.6797,31.53469,31.16279,79.56123,79.79094,61.77543,63.8925,,2487.752985,0.7547276,0.7579241,0.7363263,0.7449146,,0.5364239
20457,Oaxaca,Santiago Camotlán,2131,medio,0.6144,2110,0.6795,40.12199,28.30488,77.80488,77.97102,58.27664,67.83625,1478.366588,2125.381308,0.6809146,0.7824897,0.7129546,0.7459276,0.44956,0.5101485
20098,Oaxaca,San Andrés Teotilálpam,2150,medio,0.6094,2111,0.6794,36.13018,26.60585,70.0279,72.8057,57.61294,62.55482,1521.403013,2655.756777,0.7152264,0.7970938,0.6588958,0.6938874,0.4543493,0.5473311
13068,Hidalgo,Tianguistengo,1970,medio,0.6412,2112,0.6790,39.28543,30.88841,64.80924,65.56041,63.64619,66.56705,3460.014783,4050.953463,0.6881053,0.7602823,0.6442156,0.6589596,0.5914844,0.6178018
30041,Veracruz,Coetzala,2035,medio,0.6327,2113,0.6789,36.69902,37.06641,74.19913,75.51506,56.05263,63.4715,2078.911477,3976.423314,0.7103371,0.7071791,0.681503,0.7150054,0.5064587,0.6147025
31021,Yucatán,Chichimilá,2113,medio,0.6182,2114,0.6789,38.66753,37.18233,67.12329,73.43512,62.4289,65.03562,2071.385919,4210.562361,0.6934162,0.7061826,0.6555849,0.7063528,0.5058535,0.6242516
21052,Puebla,Chigmecatitlán,,medio,,2115,0.6789,33.06194,25.72966,64.80582,66.08391,64.24419,61.84615,,3336.626531,0.7416,0.8046252,0.6461861,0.6467133,,0.5854237
20124,Oaxaca,San Blas Atempa,1993,medio,0.6395,2116,0.6788,35.14879,25.02601,57.06786,60.84353,49.37637,57.75915,4914.997216,4298.02983,0.723662,0.8106733,0.5450402,0.5981541,0.6500708,0.6276832
20214,Oaxaca,San Juan Quiotepec,2135,medio,0.6128,2117,0.6786,35.40678,24.14972,64.06984,66.83609,66.51291,66.60305,1652.538962,2702.033906,0.7214446,0.8182057,0.648842,0.6675841,0.468149,0.5502144
07058,Chiapas,Nicolás Ruíz,,medio,,2118,0.6785,,25.45909,,70.52305,,52.57485,,3294.39441,,0.8069507,,0.6454031,,0.5832977
21213,Puebla,Zihuateutla,2045,medio,0.6302,2119,0.6783,41.00233,32.59245,73.118,75.05696,56.8392,65.94851,2546.902981,3026.36476,0.6733474,0.7456352,0.6769173,0.7202081,0.5403459,0.5691342
20261,Oaxaca,San Miguel Amatitlán,2140,medio,0.6111,2120,0.6781,39.08117,31.32831,70.28714,72.01722,59.73249,64.91733,1731.620732,3256.679284,0.6898611,0.7565013,0.6676892,0.6965059,0.4759509,0.5813759
20208,Oaxaca,San Juan Mixtepec - Dto. 08 -,2251,medio,0.5829,2121,0.6780,37.31759,25.13172,56.32205,57.38086,65.38737,63.33919,1486.752768,4377.783699,0.7050201,0.8097649,0.5934382,0.5936697,0.4505041,0.6307519
15056,México,Morelos,1430,medio,0.6981,2122,0.6780,33.93286,39.47265,73.88027,78.85237,62.96918,64.16087,5151.849819,3819.508852,0.7341137,0.686496,0.7024325,0.739552,0.6579261,0.6079827
12024,Guerrero,Cualác,1981,medio,0.6404,2123,0.6779,31.72581,31.09412,67.5984,67.6927,63.81669,66.66667,2058.092075,3681.051924,0.7530845,0.7585143,0.6633783,0.6735069,0.5047788,0.6018201
21100,Puebla,Naupan,2001,medio,0.6381,2124,0.6777,38.191,33.36816,65.1419,71.50449,61.21153,64.72692,3205.66115,3678.501962,0.6975123,0.7389676,0.6383178,0.692453,0.5787405,0.6017044
20111,Oaxaca,San Antonio Tepetlapa,2238,medio,0.5857,2125,0.6774,43.0289,27.85766,62.88404,63.85933,74.54054,75.05198,1343.623951,3045.864355,0.6559279,0.7863337,0.6676954,0.6759021,0.4336094,0.5702061
22001,Querétaro,Amealco de Bonfil,1585,medio,0.6832,2126,0.6774,35.26856,37.27853,74.78006,79.0495,55.15912,59.29207,4758.51619,3690.084797,0.7226327,0.7053556,0.6823975,0.7246369,0.6446706,0.6022291
20412,Oaxaca,Santa María Guienagati,2167,medio,0.6052,2127,0.6773,40.5012,33.93542,76.11144,76.87724,47.10744,68.46915,1706.613959,2818.866039,0.6776551,0.7340916,0.6644344,0.7407454,0.473523,0.5572794
20567,Oaxaca,Zapotitlán Lagunas,2152,medio,0.6092,2128,0.6773,37.05763,25.55194,62.26415,62.23022,54.12437,59.80539,2322.97187,3905.714055,0.7072544,0.806153,0.5955089,0.6142194,0.5249856,0.6117078
20270,Oaxaca,San Miguel Huautla,2229,medio,0.5881,2129,0.6771,45.95699,36.15019,66.94915,70.9596,67.31035,63.39623,1602.561445,4410.454231,0.6307593,0.7150542,0.6706955,0.6843848,0.4630234,0.6319929
20211,Oaxaca,San Juan Ozolotepec,2261,medio,0.5808,2130,0.6771,40.70478,25.75683,69.28775,67.2549,56.15491,67.90221,1220.496428,2735.566815,0.675905,0.8043916,0.6491014,0.6747067,0.4175678,0.5522729
13002,Hidalgo,Acaxochitlán,2125,medio,0.6158,2131,0.6770,38.34979,34.57863,68.55593,73.35252,52.66935,54.78835,2238.859671,4385.975435,0.6961474,0.728563,0.632604,0.6716446,0.5188301,0.6310639
20407,Oaxaca,Santa María Chimalapa,2228,medio,0.5885,2132,0.6770,43.09972,29.08793,65.82378,69.98795,56.16682,63.67417,1819.295214,3165.44346,0.6553192,0.775759,0.6260479,0.6788335,0.4841945,0.5766333
12012,Guerrero,Ayutla de los Libres,2105,medio,0.6192,2133,0.6769,38.29794,30.26488,63.9652,69.05329,63.01561,68.49545,2320.009276,3164.742046,0.6965932,0.7656425,0.6364867,0.6886734,0.5247726,0.5765964
20012,Oaxaca,Candelaria Loxicha,2258,medio,0.5810,2134,0.6769,42.93624,27.13167,66.39985,69.59596,56.29078,65.39162,1538.31174,2801.743149,0.6567241,0.792574,0.6303016,0.6819451,0.4561941,0.5562625
20210,Oaxaca,San Juan Ñumí,2119,medio,0.6169,2135,0.6768,36.16367,29.36318,74.06908,72.28109,69.56918,71.36116,1168.295704,2503.074553,0.7149385,0.7733931,0.7256911,0.7197445,0.4102722,0.5374487
20195,Oaxaca,San Juan Diuxi,2241,medio,0.5845,2136,0.6768,39.7991,25.95098,58.35214,58.42956,73.78151,75.36535,1354.807537,3370.542842,0.68369,0.8027229,0.6349527,0.6407483,0.4349929,0.5871117
31104,Yucatán,Yaxcabá,2049,medio,0.6293,2137,0.6768,38.91013,33.42327,73.84157,77.60832,60.69949,58.04241,2025.385008,3253.734462,0.691331,0.7384942,0.6946087,0.7108635,0.5021051,0.5812249
20535,Oaxaca,San Vicente Lachixío,2284,medio,0.5762,2138,0.6767,37.75973,26.21317,64.70923,70.32778,61.70213,70.43819,1038.451364,2340.297555,0.7012196,0.8004691,0.6370686,0.7036458,0.3906083,0.5262258
20249,Oaxaca,San Mateo Yoloxochitlán,2065,medio,0.6267,2139,0.6764,33.84742,31.12988,70.24304,73.66511,63.86623,67.87058,1615.40836,2760.317514,0.7348484,0.7582069,0.6811743,0.717336,0.4643561,0.5537763
30162,Veracruz,Tenampa,2013,medio,0.6360,2140,0.6764,37.85955,27.32295,73.93007,74.2623,52.72727,56.59044,2527.098852,2773.852293,0.7003614,0.7909299,0.6686247,0.6837168,0.539043,0.5545927
20441,Oaxaca,Santa María Xadani,1916,medio,0.6488,2141,0.6759,30.79236,20.05158,57.71176,60.35112,54.88202,54.37337,4052.347689,3445.525417,0.7611082,0.8534315,0.5676851,0.5835853,0.6178592,0.590784
20007,Oaxaca,Asunción Ocotlán,2011,medio,0.6363,2142,0.6756,39.18977,28.38273,64.44154,61.67582,58.2021,61.0306,3566.231869,4374.014785,0.6889276,0.7818205,0.6236172,0.6146075,0.596531,0.6306081
24003,San Luis Potosí,Aquismón,2174,medio,0.6037,2143,0.6756,47.47404,34.28702,69.96346,72.90282,59.00771,63.81636,2400.071912,3580.161455,0.6177193,0.7310694,0.6631154,0.69874,0.5304352,0.5971817
07094,Chiapas,Teopisca,2153,medio,0.6091,2144,0.6753,35.31138,25.26528,58.66621,63.8397,45.95036,52.26296,2882.483499,4047.777817,0.7222643,0.8086168,0.5442759,0.5998079,0.5610043,0.6176709
20424,Oaxaca,Santa María Ozolotepec,2211,medio,0.5931,2145,0.6753,39.42677,27.28559,69.16168,70.6498,54.36422,62.35616,1485.530243,2795.46619,0.6868905,0.7912511,0.6422919,0.6788526,0.4503668,0.5558881
20252,Oaxaca,San Mateo Peñasco,2237,medio,0.5861,2146,0.6748,39.03516,24.86159,56.30975,62.85971,76.47059,71.46933,1379.729913,2785.468383,0.6902566,0.8120869,0.6303003,0.6572959,0.4380353,0.5552901
